region,fecha,año,mes,dia,temp_media_c,temp_max_c,temp_min_c,precipitacion_mm,humedad_pct,viento_kmh,fase_enos
Pacífico Norte,10/14/2020,2020,10,14,25,29.4,21.9,10.4,91,4.7,La Niña
Pacífico Norte,10/15/2020,2020,10,15,25,29.8,22.3,13.7,90,4.9,La Niña
Pacífico Norte,10/16/2020,2020,10,16,25.1,30,22.2,11.3,90,3.9,La Niña
Pacífico Norte,10/17/2020,2020,10,17,26.6,31.8,22.4,0.2,82,6.2,La Niña
Pacífico Norte,10/18/2020,2020,10,18,26.5,31.6,22.3,3,84,6,La Niña
Pacífico Norte,10/19/2020,2020,10,19,25.3,29.4,23,22.4,90,4.9,La Niña
Pacífico Norte,10/20/2020,2020,10,20,24.8,29.3,22.6,20.2,92,5.9,La Niña
Pacífico Norte,10/21/2020,2020,10,21,24.7,28.8,23,23.7,92,5.4,La Niña
Pacífico Norte,10/22/2020,2020,10,22,25.1,30,23,12.2,90,7,La Niña
Pacífico Norte,10/23/2020,2020,10,23,25.2,29.3,23.2,13,92,3.6,La Niña
Pacífico Norte,10/24/2020,2020,10,24,24.7,28.6,23,20.7,94,5.5,La Niña
Pacífico Norte,10/25/2020,2020,10,25,24.6,27.2,23.5,19.1,93,5.8,La Niña
Pacífico Norte,10/26/2020,2020,10,26,24.4,27.3,23.1,31.1,94,6.2,La Niña
Pacífico Norte,10/27/2020,2020,10,27,25.4,29.9,22.9,3.7,90,3,La Niña
Pacífico Norte,10/28/2020,2020,10,28,26.3,31.2,23,1.2,88,5,La Niña
Pacífico Norte,10/29/2020,2020,10,29,25.7,30.2,22.5,8.2,89,8.1,La Niña
Pacífico Norte,10/30/2020,2020,10,30,24.6,27.3,22.4,16.2,93,7.6,La Niña
Pacífico Norte,10/31/2020,2020,10,31,24.9,28.9,22.3,20,92,4.4,La Niña
Pacífico Norte,11/1/2020,2020,11,1,24.5,26.2,23.4,21.9,95,6.7,La Niña
Pacífico Norte,11/2/2020,2020,11,2,24.6,27.2,23,22.5,94,8.3,La Niña
Pacífico Norte,11/3/2020,2020,11,3,23.9,25.1,22.8,57.2,97,8.9,La Niña
Pacífico Norte,11/4/2020,2020,11,4,23.7,24.5,23.1,78,96,12.1,La Niña
Pacífico Norte,11/5/2020,2020,11,5,23.7,25,22.6,74,96,8.3,La Niña
Pacífico Norte,11/6/2020,2020,11,6,24.2,28,22.7,15.1,91,11.1,La Niña
Pacífico Norte,11/7/2020,2020,11,7,23.9,26.5,22.2,7.7,92,9.2,La Niña
Pacífico Norte,11/8/2020,2020,11,8,24.5,28.6,22.5,8.4,93,5.5,La Niña
Pacífico Norte,11/9/2020,2020,11,9,24.5,27.5,22.9,7.3,95,6,La Niña
Pacífico Norte,11/10/2020,2020,11,10,24,26.4,23.1,73.7,96,8.4,La Niña
Pacífico Norte,11/11/2020,2020,11,11,24.6,27.5,22.6,2.7,92,6.2,La Niña
Pacífico Norte,11/12/2020,2020,11,12,25.1,28.5,22.6,5.2,89,8.3,La Niña
Pacífico Norte,11/13/2020,2020,11,13,25.4,29.6,22.1,5.4,90,4.6,La Niña
Pacífico Norte,11/14/2020,2020,11,14,24.8,28,22.1,11.2,93,6.5,La Niña
Pacífico Norte,11/15/2020,2020,11,15,25,28.2,22.8,15.9,93,5.2,La Niña
Pacífico Norte,11/16/2020,2020,11,16,24.5,26.5,22.5,16.7,95,6.7,La Niña
Pacífico Norte,11/17/2020,2020,11,17,23.8,25.5,22.7,46.4,95,13.8,La Niña
Pacífico Norte,11/18/2020,2020,11,18,24.2,27.9,22.1,12.9,91,8.3,La Niña
Pacífico Norte,11/19/2020,2020,11,19,24.8,28,21.4,6.9,90,3.5,La Niña
Pacífico Norte,11/20/2020,2020,11,20,25.9,31.4,22.5,5.3,84,3.4,La Niña
Pacífico Norte,11/21/2020,2020,11,21,25.6,30.1,22.1,7.2,86,4.3,La Niña
Pacífico Norte,11/22/2020,2020,11,22,23.7,25.6,22.8,35.6,95,10.9,La Niña
Pacífico Norte,11/23/2020,2020,11,23,24.6,28.2,22.1,7.5,93,4.4,La Niña
Pacífico Norte,11/24/2020,2020,11,24,26,30.8,22.4,0.3,84,6,La Niña
Pacífico Norte,11/25/2020,2020,11,25,25.6,30.6,22.5,9.8,88,3.9,La Niña
Pacífico Norte,11/26/2020,2020,11,26,26.1,30.6,23.1,1.1,85,5.6,La Niña
Pacífico Norte,11/27/2020,2020,11,27,25.5,30.6,22.1,0.5,85,6.6,La Niña
Pacífico Norte,11/28/2020,2020,11,28,25.8,31.1,21.9,0,82,5.5,La Niña
Pacífico Norte,11/29/2020,2020,11,29,25.3,31.1,20.9,5.2,85,3.7,La Niña
Pacífico Norte,11/30/2020,2020,11,30,25.2,29.8,21.6,2.9,86,4.5,La Niña
Pacífico Norte,12/1/2020,2020,12,1,25.5,29.2,22,0,80,4.8,La Niña
Pacífico Norte,12/2/2020,2020,12,2,25.2,29.1,22.5,2.1,85,5.6,La Niña
Pacífico Norte,12/3/2020,2020,12,3,24.6,27.4,22.7,4.1,91,7.2,La Niña
Pacífico Norte,12/4/2020,2020,12,4,25.8,30.8,22.6,1,82,4.1,La Niña
Pacífico Norte,12/5/2020,2020,12,5,25.6,31.1,21.2,0,80,7.2,La Niña
Pacífico Norte,12/6/2020,2020,12,6,25.6,31.4,20.7,0,80,7.2,La Niña
Pacífico Norte,12/7/2020,2020,12,7,25.7,31,21,0,79,5,La Niña
Pacífico Norte,12/8/2020,2020,12,8,25.6,30.9,21.5,0,76,7.3,La Niña
Pacífico Norte,12/9/2020,2020,12,9,24.9,29.1,21.5,0.2,74,6.9,La Niña
Pacífico Norte,12/10/2020,2020,12,10,25.1,29.1,22,0,72,6.3,La Niña
Pacífico Norte,12/11/2020,2020,12,11,25,29.7,21.8,0,75,7.8,La Niña
Pacífico Norte,12/12/2020,2020,12,12,25.3,31.1,20.5,0,78,8.1,La Niña
Pacífico Norte,12/13/2020,2020,12,13,25.2,31.1,20.5,0,77,7.6,La Niña
Pacífico Norte,12/14/2020,2020,12,14,25.2,31,20,0,77,7.5,La Niña
Pacífico Norte,12/15/2020,2020,12,15,25.4,30.8,20.5,0.4,79,7.7,La Niña
Pacífico Norte,12/16/2020,2020,12,16,25.8,31.1,21.4,0.4,81,4.3,La Niña
Pacífico Norte,12/17/2020,2020,12,17,25.8,30.6,21.9,0.2,79,6.9,La Niña
Pacífico Norte,12/18/2020,2020,12,18,26.1,30.5,22.5,0,74,8,La Niña
Pacífico Norte,12/19/2020,2020,12,19,25.1,30.4,20.8,0.1,78,8.5,La Niña
Pacífico Norte,12/20/2020,2020,12,20,25.8,31,21.2,0,76,8.3,La Niña
Pacífico Norte,12/21/2020,2020,12,21,25.9,31,21,0,74,8.8,La Niña
Pacífico Norte,12/22/2020,2020,12,22,25.8,30.9,21,0,75,8.8,La Niña
Pacífico Norte,12/23/2020,2020,12,23,26.1,30.4,22.9,0.3,76,9.7,La Niña
Pacífico Norte,12/24/2020,2020,12,24,26.8,31.8,22.1,0,72,7.5,La Niña
Pacífico Norte,12/25/2020,2020,12,25,25.1,30.3,20.2,0.2,76,7.6,La Niña
Pacífico Norte,12/26/2020,2020,12,26,25,30,20.4,0.5,79,7.7,La Niña
Pacífico Norte,12/27/2020,2020,12,27,25.3,29,21.1,0,69,15.6,La Niña
Pacífico Norte,12/28/2020,2020,12,28,25.5,29.2,21.6,0.1,69,8.7,La Niña
Pacífico Norte,12/29/2020,2020,12,29,25.6,29.7,22.5,0,72,9.5,La Niña
Pacífico Norte,12/30/2020,2020,12,30,25.4,31.5,21.9,8.1,81,7.2,La Niña
Pacífico Norte,12/31/2020,2020,12,31,25.3,31.6,21.6,1.5,84,5.6,La Niña
Pacífico Norte,1/1/2021,2021,1,1,26.1,31.4,21,0.1,75,10.7,La Niña
Pacífico Norte,1/2/2021,2021,1,2,26,30.9,21.5,0,74,8.4,La Niña
Pacífico Norte,1/3/2021,2021,1,3,25.9,31.1,21.2,0.9,78,7.4,La Niña
Pacífico Norte,1/4/2021,2021,1,4,26,30.8,22.3,0.3,75,7.8,La Niña
Pacífico Norte,1/5/2021,2021,1,5,25.3,30.3,20.8,0,74,8.1,La Niña
Pacífico Norte,1/6/2021,2021,1,6,25.4,31.3,20.5,0.4,73,7.6,La Niña
Pacífico Norte,1/7/2021,2021,1,7,25.3,31.5,19.6,0.4,75,5.7,La Niña
Pacífico Norte,1/8/2021,2021,1,8,25.4,30.8,21.2,0,76,7.4,La Niña
Pacífico Norte,1/9/2021,2021,1,9,25.4,30.5,20.9,0,74,7.7,La Niña
Pacífico Norte,1/10/2021,2021,1,10,24.8,29.3,22.5,12.4,81,7.1,La Niña
Pacífico Norte,1/11/2021,2021,1,11,25.7,31,21.6,0.2,77,8.1,La Niña
Pacífico Norte,1/12/2021,2021,1,12,26.5,30.9,22.9,0,75,9.8,La Niña
Pacífico Norte,1/13/2021,2021,1,13,26.4,31.1,22.8,0,70,8.6,La Niña
Pacífico Norte,1/14/2021,2021,1,14,25.9,31,21.3,0,75,8.3,La Niña
Pacífico Norte,1/15/2021,2021,1,15,26.1,31.5,21.8,0,72,8.1,La Niña
Pacífico Norte,1/16/2021,2021,1,16,25.9,31.4,21.7,0,71,8.2,La Niña
Pacífico Norte,1/17/2021,2021,1,17,25.5,31.9,20.1,0,73,7.2,La Niña
Pacífico Norte,1/18/2021,2021,1,18,25.5,31.9,19.5,0,74,9.8,La Niña
Pacífico Norte,1/19/2021,2021,1,19,25.4,31,20.5,0.7,73,11.5,La Niña
Pacífico Norte,1/20/2021,2021,1,20,25.7,29.9,21.3,3.5,76,9.9,La Niña
Pacífico Norte,1/21/2021,2021,1,21,25.5,30.1,21.6,2.3,78,8.3,La Niña
Pacífico Norte,1/22/2021,2021,1,22,25.7,31.6,20.8,0,74,9.6,La Niña
Pacífico Norte,1/23/2021,2021,1,23,25.5,31.5,20.3,0,74,9.6,La Niña
Pacífico Norte,1/24/2021,2021,1,24,26.3,32,21.5,0,67,9.2,La Niña
Pacífico Norte,1/25/2021,2021,1,25,25.9,32.1,19.8,0,70,10.2,La Niña
Pacífico Norte,1/26/2021,2021,1,26,25.9,32,20.1,0,69,10.8,La Niña
Pacífico Norte,1/27/2021,2021,1,27,26.4,32.2,20.8,0,66,11,La Niña
Pacífico Norte,1/28/2021,2021,1,28,26.6,31.2,22.5,0.1,66,23.3,La Niña
Pacífico Norte,1/29/2021,2021,1,29,26.2,30.5,22.9,0,64,13.1,La Niña
Pacífico Norte,1/30/2021,2021,1,30,26.5,31.3,22.7,0,64,19.7,La Niña
Pacífico Norte,1/31/2021,2021,1,31,27.1,32.2,22.4,0,61,18.7,La Niña
Pacífico Norte,2/1/2021,2021,2,1,27.7,32.8,22.4,0,62,21.6,La Niña
Pacífico Norte,2/2/2021,2021,2,2,27.4,31.6,23.7,0,61,29.2,La Niña
Pacífico Norte,2/3/2021,2021,2,3,25.7,29.6,23,0,56,41.7,La Niña
Pacífico Norte,2/4/2021,2021,2,4,26.6,31.5,23.1,0,59,30.1,La Niña
Pacífico Norte,2/5/2021,2021,2,5,27.8,34,22.2,0.4,67,8,La Niña
Pacífico Norte,2/6/2021,2021,2,6,27.3,34,22.2,0,69,5.6,La Niña
Pacífico Norte,2/7/2021,2021,2,7,27.8,33.5,22.3,0,68,10.2,La Niña
Pacífico Norte,2/8/2021,2021,2,8,27.4,33.2,21.6,0,61,14.8,La Niña
Pacífico Norte,2/9/2021,2021,2,9,27.6,33.5,22.1,0,60,18.5,La Niña
Pacífico Norte,2/10/2021,2021,2,10,27,33,20.6,0,64,11,La Niña
Pacífico Norte,2/11/2021,2021,2,11,27.3,34,21.6,0,64,9.1,La Niña
Pacífico Norte,2/12/2021,2021,2,12,27.3,34.2,21.6,0,65,7.1,La Niña
Pacífico Norte,2/13/2021,2021,2,13,27.5,33.9,21,0,62,5.7,La Niña
Pacífico Norte,2/14/2021,2021,2,14,28.3,35.1,22.2,0,58,6.7,La Niña
Pacífico Norte,2/15/2021,2021,2,15,27.9,34.8,20.9,0,51,5,La Niña
Pacífico Norte,2/16/2021,2021,2,16,27.6,34.5,21.6,0.3,62,10.8,La Niña
Pacífico Norte,2/17/2021,2021,2,17,27.8,34.1,22.2,0.7,66,9.2,La Niña
Pacífico Norte,2/18/2021,2021,2,18,27.3,33.4,21.3,0.3,64,6.9,La Niña
Pacífico Norte,2/19/2021,2021,2,19,27.3,33.8,20.5,0.5,64,7.7,La Niña
Pacífico Norte,2/20/2021,2021,2,20,26.8,32.7,21.8,0,66,9.5,La Niña
Pacífico Norte,2/21/2021,2021,2,21,26.1,32,20.4,0.1,66,11.5,La Niña
Pacífico Norte,2/22/2021,2021,2,22,26.7,32.5,21.2,0.1,64,10.2,La Niña
Pacífico Norte,2/23/2021,2021,2,23,27,32.6,21.5,0,60,11.6,La Niña
Pacífico Norte,2/24/2021,2021,2,24,27.5,34,22.8,0,58,10.9,La Niña
Pacífico Norte,2/25/2021,2021,2,25,27.8,32.8,23,0,59,26.6,La Niña
Pacífico Norte,2/26/2021,2021,2,26,28.1,33.6,23.2,0,58,18.4,La Niña
Pacífico Norte,2/27/2021,2021,2,27,28.1,32.8,24.6,0,64,11.1,La Niña
Pacífico Norte,2/28/2021,2021,2,28,27.5,33.3,22.2,0,57,13.2,La Niña
Pacífico Norte,3/1/2021,2021,3,1,27.8,33.3,23.5,0,61,13.9,La Niña
Pacífico Norte,3/2/2021,2021,3,2,27.4,33,21.9,0,61,21.1,La Niña
Pacífico Norte,3/3/2021,2021,3,3,27.7,33.8,21.3,0,53,21.8,La Niña
Pacífico Norte,3/4/2021,2021,3,4,27.6,33.3,21.9,0,53,21.4,La Niña
Pacífico Norte,3/5/2021,2021,3,5,27.7,33.3,22.2,0,55,21,La Niña
Pacífico Norte,3/6/2021,2021,3,6,27.9,34.7,23,0,45,17.3,La Niña
Pacífico Norte,3/7/2021,2021,3,7,26.7,33.1,19.6,0,45,16,La Niña
Pacífico Norte,3/8/2021,2021,3,8,27.8,32.8,23.8,0,51,25.5,La Niña
Pacífico Norte,3/9/2021,2021,3,9,27.5,32.8,22.7,0,62,14.9,La Niña
Pacífico Norte,3/10/2021,2021,3,10,27.5,32.5,22.7,0.8,63,16.4,La Niña
Pacífico Norte,3/11/2021,2021,3,11,27.4,33,22.4,0,63,13.6,La Niña
Pacífico Norte,3/12/2021,2021,3,12,27.4,33.1,22.2,0,62,12.1,La Niña
Pacífico Norte,3/13/2021,2021,3,13,27.6,33.4,22.5,0,59,13.9,La Niña
Pacífico Norte,3/14/2021,2021,3,14,27.6,34.1,21.9,0,59,14,La Niña
Pacífico Norte,3/15/2021,2021,3,15,28,34.4,22.6,0,54,18.5,La Niña
Pacífico Norte,3/16/2021,2021,3,16,28.2,34.5,22.5,0,54,16.5,La Niña
Pacífico Norte,3/17/2021,2021,3,17,28.5,35.5,22.5,0,58,7.6,La Niña
Pacífico Norte,3/18/2021,2021,3,18,29.2,36.5,23.3,0.4,60,8.3,La Niña
Pacífico Norte,3/19/2021,2021,3,19,28.2,33.1,24.5,0.1,64,8.6,La Niña
Pacífico Norte,3/20/2021,2021,3,20,27.8,33.5,23,0,61,13.7,La Niña
Pacífico Norte,3/21/2021,2021,3,21,27.8,32.7,23.8,0,58,12.2,La Niña
Pacífico Norte,3/22/2021,2021,3,22,28.5,34.3,23.4,0,56,12.6,La Niña
Pacífico Norte,3/23/2021,2021,3,23,27.5,34.8,22.8,2,66,6.7,La Niña
Pacífico Norte,3/24/2021,2021,3,24,28.7,36,22,0.1,59,7,La Niña
Pacífico Norte,3/25/2021,2021,3,25,28.5,35.7,22.9,0,60,10.3,La Niña
Pacífico Norte,3/26/2021,2021,3,26,28.3,34.3,23.1,0,63,12.7,La Niña
Pacífico Norte,3/27/2021,2021,3,27,28,33.6,23.5,0,57,23.3,La Niña
Pacífico Norte,3/28/2021,2021,3,28,28.5,33.9,23.5,0,52,22.1,La Niña
Pacífico Norte,3/29/2021,2021,3,29,28.5,33.7,25,0,56,28.5,La Niña
Pacífico Norte,3/30/2021,2021,3,30,28.6,33.8,25.2,0,63,14.8,La Niña
Pacífico Norte,3/31/2021,2021,3,31,28.9,33.8,25,0,65,11.8,La Niña
Pacífico Norte,4/1/2021,2021,4,1,28.7,33.5,25,0,59,23.8,La Niña
Pacífico Norte,4/2/2021,2021,4,2,28,32.9,24.7,0.2,60,14.6,La Niña
Pacífico Norte,4/3/2021,2021,4,3,27.9,33.2,24.2,0,59,16.3,La Niña
Pacífico Norte,4/4/2021,2021,4,4,28.4,33.8,24.4,0,57,16.7,La Niña
Pacífico Norte,4/5/2021,2021,4,5,28.6,34.4,23.5,0,57,17.2,La Niña
Pacífico Norte,4/6/2021,2021,4,6,28.9,34.5,24.6,0,51,13.7,La Niña
Pacífico Norte,4/7/2021,2021,4,7,29,35.4,23.4,0.4,58,8.9,La Niña
Pacífico Norte,4/8/2021,2021,4,8,27.2,35.7,23.9,24.1,77,7.1,La Niña
Pacífico Norte,4/9/2021,2021,4,9,26.5,33.8,23.4,13.2,84,7.7,La Niña
Pacífico Norte,4/10/2021,2021,4,10,26.4,31.1,23.4,6.3,82,5.3,La Niña
Pacífico Norte,4/11/2021,2021,4,11,26.9,34.8,22.6,5.5,80,6.6,La Niña
Pacífico Norte,4/12/2021,2021,4,12,27.2,33,23.1,5,82,4.2,La Niña
Pacífico Norte,4/13/2021,2021,4,13,28.6,35.1,23.1,1.8,71,7.2,La Niña
Pacífico Norte,4/14/2021,2021,4,14,28.5,33.7,23.9,0.8,69,9.7,La Niña
Pacífico Norte,4/15/2021,2021,4,15,28,33.8,24,0.4,69,8.4,La Niña
Pacífico Norte,4/16/2021,2021,4,16,27.1,34.2,23.2,4.8,78,9.1,La Niña
Pacífico Norte,4/17/2021,2021,4,17,26.3,34.1,23,9.6,83,6.1,La Niña
Pacífico Norte,4/18/2021,2021,4,18,26.4,30.9,22.9,12.3,84,5.5,La Niña
Pacífico Norte,4/19/2021,2021,4,19,26.2,33.4,23.3,10.4,86,5,La Niña
Pacífico Norte,4/20/2021,2021,4,20,25.7,30.4,23.5,13.1,91,4.7,La Niña
Pacífico Norte,4/21/2021,2021,4,21,27.3,32.8,22.9,1,78,8,La Niña
Pacífico Norte,4/22/2021,2021,4,22,27.5,33,22.6,0,68,10.4,La Niña
Pacífico Norte,4/23/2021,2021,4,23,27.5,33.2,22.4,0.4,68,10.8,La Niña
Pacífico Norte,4/24/2021,2021,4,24,27.5,34.3,21.7,1.1,69,7.5,La Niña
Pacífico Norte,4/25/2021,2021,4,25,28.4,34.2,22.5,0.2,65,7.7,La Niña
Pacífico Norte,4/26/2021,2021,4,26,28.3,34.2,22.9,0.7,62,9.4,La Niña
Pacífico Norte,4/27/2021,2021,4,27,28.3,34.2,22.5,0.1,59,12.3,La Niña
Pacífico Norte,4/28/2021,2021,4,28,27.3,35,21.4,8.1,67,11.3,La Niña
Pacífico Norte,4/29/2021,2021,4,29,27.3,32.2,22.5,0.6,69,9.8,La Niña
Pacífico Norte,4/30/2021,2021,4,30,27.5,34.3,23,5.4,71,6.2,La Niña
Pacífico Norte,5/1/2021,2021,5,1,27.3,34.5,21.5,1.1,72,7.5,Neutro
Pacífico Norte,5/2/2021,2021,5,2,26,32.6,22.6,7.4,80,6,Neutro
Pacífico Norte,5/3/2021,2021,5,3,26.1,32.3,23.2,8.4,81,8.8,Neutro
Pacífico Norte,5/4/2021,2021,5,4,24.7,28.5,23,29.3,90,8.5,Neutro
Pacífico Norte,5/5/2021,2021,5,5,24.7,28.8,22.6,10.9,91,4.7,Neutro
Pacífico Norte,5/6/2021,2021,5,6,25.9,30.6,21.5,5,80,7.2,Neutro
Pacífico Norte,5/7/2021,2021,5,7,26.4,32,21.6,0.5,77,7.2,Neutro
Pacífico Norte,5/8/2021,2021,5,8,26.8,32.2,22.1,0.2,73,9.1,Neutro
Pacífico Norte,5/9/2021,2021,5,9,27.1,32.2,22.1,0.1,71,10.2,Neutro
Pacífico Norte,5/10/2021,2021,5,10,27.3,32.4,22.4,0.1,73,9.6,Neutro
Pacífico Norte,5/11/2021,2021,5,11,27.3,31.8,23.5,1.8,77,8.2,Neutro
Pacífico Norte,5/12/2021,2021,5,12,27.8,32.8,23.1,0.5,75,9,Neutro
Pacífico Norte,5/13/2021,2021,5,13,28.2,32.9,23.2,0,72,7.4,Neutro
Pacífico Norte,5/14/2021,2021,5,14,28.3,33.5,23.6,0,70,10.6,Neutro
Pacífico Norte,5/15/2021,2021,5,15,28.2,33.6,23.6,0,63,10.3,Neutro
Pacífico Norte,5/16/2021,2021,5,16,27.1,32.1,21.2,0,68,8.2,Neutro
Pacífico Norte,5/17/2021,2021,5,17,27.7,34.9,21.1,0.1,67,7.2,Neutro
Pacífico Norte,5/18/2021,2021,5,18,28,35.8,22.1,2.7,66,7.4,Neutro
Pacífico Norte,5/19/2021,2021,5,19,28,34.7,21.6,0.1,68,5.8,Neutro
Pacífico Norte,5/20/2021,2021,5,20,27.7,34.2,23,5.9,76,5.3,Neutro
Pacífico Norte,5/21/2021,2021,5,21,28.7,33.8,24.1,0.5,72,7,Neutro
Pacífico Norte,5/22/2021,2021,5,22,28.7,34.3,23.6,0.4,69,10.8,Neutro
Pacífico Norte,5/23/2021,2021,5,23,28.3,33.8,24.2,1.1,71,8.7,Neutro
Pacífico Norte,5/24/2021,2021,5,24,28.5,33.8,23.8,0.5,69,10,Neutro
Pacífico Norte,5/25/2021,2021,5,25,28.8,33.7,24.1,0.1,69,9.5,Neutro
Pacífico Norte,5/26/2021,2021,5,26,27.2,31.2,24.2,13.2,76,6.9,Neutro
Pacífico Norte,5/27/2021,2021,5,27,28.1,32.3,24.2,0,69,9.9,Neutro
Pacífico Norte,5/28/2021,2021,5,28,27.7,34.2,23.3,2.1,73,8.6,Neutro
Pacífico Norte,5/29/2021,2021,5,29,28,34.6,23.9,2,73,6.9,Neutro
Pacífico Norte,5/30/2021,2021,5,30,27.9,34,22.9,2.6,73,7.9,Neutro
Pacífico Norte,5/31/2021,2021,5,31,28.4,34,23.5,0,64,11.2,Neutro
Pacífico Norte,6/1/2021,2021,6,1,28.3,33.9,22.2,0,64,10.6,Neutro
Pacífico Norte,6/2/2021,2021,6,2,28.7,34.8,22.4,0.7,64,8.2,Neutro
Pacífico Norte,6/3/2021,2021,6,3,27.8,33.8,23.4,4.5,73,6.5,Neutro
Pacífico Norte,6/4/2021,2021,6,4,29,34.2,23.6,0,66,9.9,Neutro
Pacífico Norte,6/5/2021,2021,6,5,28.6,35.3,23,1.3,68,6.6,Neutro
Pacífico Norte,6/6/2021,2021,6,6,27.9,34.3,23.4,4.7,74,6.8,Neutro
Pacífico Norte,6/7/2021,2021,6,7,25.2,28.4,23.4,82.4,92,5.6,Neutro
Pacífico Norte,6/8/2021,2021,6,8,25.4,29.1,23.6,33.1,90,9.1,Neutro
Pacífico Norte,6/9/2021,2021,6,9,25.3,29.8,22,15.5,88,5.4,Neutro
Pacífico Norte,6/10/2021,2021,6,10,25.2,30.1,21.8,18.1,88,7.3,Neutro
Pacífico Norte,6/11/2021,2021,6,11,25.8,29.9,22.8,9.3,88,3.8,Neutro
Pacífico Norte,6/12/2021,2021,6,12,26,29.6,23.1,15.2,89,3.9,Neutro
Pacífico Norte,6/13/2021,2021,6,13,25.9,29,23.5,12.1,90,6.5,Neutro
Pacífico Norte,6/14/2021,2021,6,14,24.5,28,23.1,52.9,93,11.6,Neutro
Pacífico Norte,6/15/2021,2021,6,15,25.4,29.9,22.9,13.1,89,10.1,Neutro
Pacífico Norte,6/16/2021,2021,6,16,25.1,29,23,14.6,91,6.8,Neutro
Pacífico Norte,6/17/2021,2021,6,17,25.5,29.5,22.5,10.9,91,4.9,Neutro
Pacífico Norte,6/18/2021,2021,6,18,26.1,29.9,22.9,9.4,89,5.6,Neutro
Pacífico Norte,6/19/2021,2021,6,19,26.6,31.6,22.8,7.4,84,7.9,Neutro
Pacífico Norte,6/20/2021,2021,6,20,25.9,29.6,23.1,18.4,89,4.2,Neutro
Pacífico Norte,6/21/2021,2021,6,21,26.2,31.4,22.8,7.9,85,7.8,Neutro
Pacífico Norte,6/22/2021,2021,6,22,25.2,29.9,22.5,45.2,90,9.3,Neutro
Pacífico Norte,6/23/2021,2021,6,23,26,31,22.5,9.4,85,4.5,Neutro
Pacífico Norte,6/24/2021,2021,6,24,26.8,31.9,21.6,0.5,78,8.2,Neutro
Pacífico Norte,6/25/2021,2021,6,25,25.7,30.2,22.5,9.7,86,5.8,Neutro
Pacífico Norte,6/26/2021,2021,6,26,24.3,28.2,22,11.3,91,5.2,Neutro
Pacífico Norte,6/27/2021,2021,6,27,25.2,29,21.2,5.8,85,4.5,Neutro
Pacífico Norte,6/28/2021,2021,6,28,25.2,29.5,21.8,5.6,86,6.6,Neutro
Pacífico Norte,6/29/2021,2021,6,29,25.9,29.5,22.5,14,88,3.5,Neutro
Pacífico Norte,6/30/2021,2021,6,30,26.9,31.5,23,0.4,81,6.7,Neutro
Pacífico Norte,7/1/2021,2021,7,1,26,31.1,22.4,7.2,85,6.6,Neutro
Pacífico Norte,7/2/2021,2021,7,2,25.5,29.8,23.5,23.6,88,5.3,Neutro
Pacífico Norte,7/3/2021,2021,7,3,25.6,29.7,22.4,12.2,89,4.9,Neutro
Pacífico Norte,7/4/2021,2021,7,4,25.1,28.6,23.2,15.8,92,6,Neutro
Pacífico Norte,7/5/2021,2021,7,5,25.3,29.9,22.8,22.6,90,6.1,Neutro
Pacífico Norte,7/6/2021,2021,7,6,25.9,32,21.6,4.1,87,3.9,Neutro
Pacífico Norte,7/7/2021,2021,7,7,26.7,32.2,21.9,0.1,82,7.9,Neutro
Pacífico Norte,7/8/2021,2021,7,8,27.2,32.2,23,0,80,7.9,Neutro
Pacífico Norte,7/9/2021,2021,7,9,26.2,30.8,23.1,5.2,85,6.8,Neutro
Pacífico Norte,7/10/2021,2021,7,10,24.1,25.8,23,38.7,96,7.8,Neutro
Pacífico Norte,7/11/2021,2021,7,11,25.5,30,22.4,6.8,89,4.9,Neutro
Pacífico Norte,7/12/2021,2021,7,12,26.4,31.2,22.1,1.4,83,6.5,Neutro
Pacífico Norte,7/13/2021,2021,7,13,26.4,30.8,22.4,3.1,84,7.6,Neutro
Pacífico Norte,7/14/2021,2021,7,14,26.3,30.8,23,1.9,84,8.3,Neutro
Pacífico Norte,7/15/2021,2021,7,15,27,31.6,22.6,0,77,8,Neutro
Pacífico Norte,7/16/2021,2021,7,16,26.9,32.1,22.4,0,74,8.9,Neutro
Pacífico Norte,7/17/2021,2021,7,17,26.7,31.5,22.4,1.5,78,6.5,Neutro
Pacífico Norte,7/18/2021,2021,7,18,27.1,31.2,23.1,0,77,8.9,Neutro
Pacífico Norte,7/19/2021,2021,7,19,27.5,32.4,23.8,0,75,8,Neutro
Pacífico Norte,7/20/2021,2021,7,20,27.7,32.3,23.9,0,76,8.4,Neutro
Pacífico Norte,7/21/2021,2021,7,21,27.7,31.9,23.8,0.3,75,10.9,Neutro
Pacífico Norte,7/22/2021,2021,7,22,27.4,31.4,24,0.2,75,10.4,Neutro
Pacífico Norte,7/23/2021,2021,7,23,26.6,30.9,23.9,12.4,81,6.7,Neutro
Pacífico Norte,7/24/2021,2021,7,24,25.3,29.5,23.5,5.7,90,7.2,Neutro
Pacífico Norte,7/25/2021,2021,7,25,26.4,32.1,22.4,5.6,84,7.5,Neutro
Pacífico Norte,7/26/2021,2021,7,26,25.7,30.9,22,4.5,86,6,Neutro
Pacífico Norte,7/27/2021,2021,7,27,25,28,23.5,25.2,92,6.6,Neutro
Pacífico Norte,7/28/2021,2021,7,28,26.1,31.5,22.8,10.1,88,4.5,Neutro
